127.0.0.1 - - [19/May/2017:08:23:04 +0400] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:12 +0400] "GET /CarService/ HTTP/1.1" 200 829
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:12 +0400] "GET /CarService/styles/LoginStyle.css HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:13 +0400] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:18 +0400] "POST /CarService/menu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:18 +0400] "GET /CarService/admin_menu?action=getadminmenu HTTP/1.1" 200 915
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:18 +0400] "GET /CarService/styles/CarServiceMenuStyle.css HTTP/1.1" 200 442
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:23 +0400] "GET /CarService/admin_workers?action=getallworkers HTTP/1.1" 200 4598
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:24 +0400] "GET /CarService/styles/IndicatorStyle.css HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:24 +0400] "GET /CarService/scripts/FilterStarter.js HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:24 +0400] "GET /CarService/scripts/IndicatorChecker.js HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:24 +0400] "GET /CarService/scripts/FilterPresenter.js HTTP/1.1" 200 503
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:24 +0400] "GET /CarService/scripts/FilterView.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:24 +0400] "GET /CarService/styles/TableStyle.css HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [19/May/2017:08:23:24 +0400] "GET /CarService/scripts/Filter.js HTTP/1.1" 200 877
0:0:0:0:0:0:0:1 - - [19/May/2017:08:32:37 +0400] "GET /CarService/admin_deleteworker?action=getworkerdeletepage&workerid=688&workerguid=b9a0967d-aa5f-454b-a01c-b904ad24cbda&workerlogin=petrov@gmail.com&workersurname=Petrov&workername=Peter&workerpatronymic=Petrovich&workerexperience=6 HTTP/1.1" 200 1252
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/admin_workers?action=getallworkers HTTP/1.1" 200 4598
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/styles/TableStyle.css HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/styles/IndicatorStyle.css HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/scripts/Filter.js HTTP/1.1" 200 877
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/scripts/IndicatorChecker.js HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/scripts/FilterPresenter.js HTTP/1.1" 200 503
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/scripts/FilterStarter.js HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [19/May/2017:08:38:10 +0400] "GET /CarService/scripts/FilterView.js HTTP/1.1" 200 3310
